num_training_examples_observed,loss
130554,0.03643074259161949
131194,0.11594516783952713
131834,0.0023796604946255684
132474,0.01766986772418022
133114,0.05992671847343445
133754,0.04115935415029526
134394,0.02394609898328781
135034,0.015004218555986881
135674,0.14547307789325714
136314,0.16127370297908783
136954,0.00971145462244749
137594,0.009561015293002129
138234,0.16434192657470703
138874,0.02723947912454605
139514,0.13852258026599884
140154,0.22895726561546326
140794,0.03464455157518387
141434,0.010737675242125988
142074,0.02102769911289215
142714,0.14546386897563934
143354,0.009804477915167809
143994,0.07024288177490234
144634,0.03673265501856804
145274,0.1549903154373169
145914,0.15217170119285583
146554,0.0450211800634861
147194,0.02647467702627182
147834,0.023758232593536377
148474,0.04886307194828987
149114,0.03298002481460571
149754,0.017671190202236176
150394,0.033259470015764236
151034,0.055127352476119995
151674,0.032597266137599945
152314,0.1868540495634079
152954,0.07621940225362778
153594,0.1716887205839157
154234,0.008895392529666424
154874,0.01081712357699871
155514,0.045321401208639145
156154,0.005995805375277996
156794,0.06457537412643433
157434,0.011246896348893642
158074,0.06581971049308777
158714,0.020777516067028046
159354,0.008287729695439339
159994,0.020906679332256317
160634,0.0018936129054054618
161274,0.00047505932161584496
161914,0.2125386893749237
162231,0.03652232512831688
162871,0.01335049606859684
163511,0.005278753116726875
164151,0.022264715284109116
164791,0.019461678341031075
165431,0.012997730635106564
166071,0.00998653657734394
166711,0.09225273132324219
167351,0.1126398965716362
167991,0.20047993957996368
168631,0.08374079316854477
169271,0.011818703263998032
169911,0.0027523089665919542
170551,0.025757387280464172
171191,0.0048500243574380875
171831,0.0036558187566697598
172471,0.0481097511947155
173111,0.06852858513593674
173751,0.015954677015542984
174391,0.0915200486779213
175031,0.005111978389322758
175671,0.025935379788279533
176311,0.001713507459498942
176951,0.035068318247795105
177591,0.09534452110528946
178231,0.06790097802877426
178871,0.042885471135377884
179511,0.09853576123714447
180151,0.05536840483546257
180791,0.041733212769031525
181431,0.030511967837810516
182071,0.056891266256570816
182711,0.036970075219869614
183351,0.004494018852710724
183991,0.019675591960549355
184631,0.03153752163052559
185271,0.07010822743177414
185911,0.006494192872196436
186551,0.023650525137782097
187191,0.011634506285190582
187831,0.04473898187279701
188471,0.016795242205262184
189111,0.03773791715502739
189751,0.04136005416512489
190391,0.13817338645458221
191031,0.07046519964933395
191671,0.0002806407865136862
192311,0.06456556171178818
192951,0.03024265542626381
193591,0.02193361520767212
194231,0.11768792569637299
194871,0.021486841142177582
195511,0.013039118610322475
196151,0.01504700630903244
196791,0.06440295279026031
197431,0.037266746163368225
198071,0.026371365413069725
198711,0.044052787125110626
199351,0.017976881936192513
199991,0.10344699770212173
200631,0.011611636728048325
201271,0.017089998349547386
201911,0.011791076511144638
202551,0.0348556786775589
203191,0.03316956385970116
203831,0.021734340116381645
204471,0.0930483266711235
205111,0.07056112587451935
205751,0.009156334213912487
206391,0.26519179344177246
207031,0.09285160154104233
207671,0.033858124166727066
208311,0.021416006609797478
208951,0.010149442590773106
209591,0.005175483413040638
210231,0.0028673068154603243
210871,0.04025217518210411
211511,0.0093162776902318
212151,0.004948342218995094
212791,0.03407630696892738
213431,0.1163448914885521
214071,0.020200366154313087
214711,0.0013222297420725226
215351,3.2253035897156224e-05
215991,0.16477343440055847
216308,0.041290801018476486
216948,0.03912324830889702
217588,0.006987379863858223
218228,0.0018853924702852964
218868,0.00625471631065011
219508,0.003509999718517065
220148,0.027198804542422295
220788,0.015717284753918648
221428,0.029956694692373276
222068,0.06038312613964081
222708,0.012957414612174034
223348,0.028497880324721336
223988,0.010709510184824467
224628,0.028541771695017815
225268,0.03951429948210716
225908,0.02499084733426571
226548,0.03157716616988182
227188,0.0023609052877873182
227828,0.06067630276083946
228468,0.10174066573381424
229108,0.034216735512018204
229748,0.0004141367389820516
230388,0.0019359795842319727
231028,0.11187547445297241
231668,0.15915541350841522
232308,0.10537508130073547
232948,0.014066716656088829
233588,0.0775313451886177
234228,0.0011766086099669337
234868,0.12201462686061859
235508,0.0168939046561718
236148,0.004671118222177029
236788,0.053602688014507294
237428,0.0001550563029013574
238068,0.01816045492887497
238708,0.0052402750588953495
239348,0.06190175563097
239988,0.0008010019082576036
240628,0.008146828040480614
241268,0.034062281250953674
241908,0.03614627569913864
242548,0.00313467881642282
243188,0.014923574402928352
243828,0.005861311219632626
244468,0.10008786618709564
245108,0.022775346413254738
245748,0.004748828709125519
246388,0.18359243869781494
247028,0.013321476988494396
247668,0.037451643496751785
248308,0.11337269842624664
248948,0.0410679467022419
249588,0.04620395228266716
250228,0.0010392932454124093
250868,0.0847882628440857
251508,0.012233900837600231
252148,0.020405542105436325
252788,0.01123362872749567
253428,0.004938911646604538
254068,0.031844425946474075
254708,0.02398863434791565
255348,0.03241027519106865
255988,0.08588310331106186
256628,0.0073532708920538425
257268,0.048294585198163986
257908,0.0013582935789600015
258548,0.01514772605150938
259188,0.02539689652621746
259828,0.0036685378290712833
260468,0.039262622594833374
261108,0.05461402237415314
261748,0.010663175024092197
262388,0.0043924730271101
263028,0.006423898506909609
263668,0.006676254328340292
264308,0.002903576474636793
264948,0.024555115029215813
265588,0.030574316158890724
266228,0.004629284143447876
266868,0.013006838969886303
267508,0.03155697509646416
268148,0.001479043741710484
268788,0.0035067652352154255
269428,0.00019599287770688534
270068,0.09338591992855072
270385,0.0166616290807724
271025,0.01232463400810957
271665,0.0009314409689977765
272305,0.02557278238236904
272945,0.0052775307558476925
273585,0.0002916086814366281
274225,0.00537890987470746
274865,0.06909044086933136
275505,0.16883327066898346
276145,0.03219404071569443
276785,0.011548473499715328
277425,0.006541700568050146
278065,0.002127652755007148
278705,0.03163783624768257
279345,0.00011108515900559723
279985,0.005161474458873272
280625,0.030034812167286873
281265,0.024670125916600227
281905,0.006859040353447199
282545,0.024638870730996132
283185,0.02581675909459591
283825,0.06044965982437134
284465,0.0011264490894973278
285105,0.005572524853050709
285745,0.018138740211725235
286385,0.04934627190232277
287025,0.003071550978347659
287665,0.1740868240594864
288305,0.011053838767111301
288945,0.14947572350502014
289585,0.04178901016712189
290225,0.10851012915372849
290865,0.011524305678904057
291505,0.001438239822164178
292145,0.06124500557780266
292785,0.006803190801292658
293425,0.1696041077375412
294065,0.00830671563744545
294705,0.007312205154448748
295345,0.011056557297706604
295985,0.026963988319039345
296625,0.017635468393564224
297265,0.03654295206069946
297905,0.07471787929534912
298545,0.1382293701171875
299185,0.003501657862216234
299825,0.0005256268777884543
300465,0.14176523685455322
301105,0.005557449068874121
301745,0.04933980479836464
302385,0.15679530799388885
303025,0.020212186500430107
303665,0.08883514255285263
304305,0.08717607706785202
304945,0.06973592936992645
305585,0.04660782217979431
306225,0.009879658930003643
306865,0.003704619128257036
307505,0.08008968085050583
308145,0.08245685696601868
308785,0.009755266830325127
309425,0.004742532502859831
310065,0.025225844234228134
310705,0.019656537100672722
311345,0.01810055412352085
311985,0.017923997715115547
312625,0.11894512176513672
313265,0.005713387858122587
313905,0.007066656835377216
314545,0.0044532339088618755
315185,0.008401906117796898
315825,0.014160300604999065
316465,0.013012092560529709
317105,0.0006154319853521883
317745,0.028313593938946724
318385,0.004015437327325344
319025,0.04822732135653496
319665,0.008769950829446316
320305,0.012375010177493095
320945,0.006977100856602192
321585,0.03614659234881401
322225,0.011160233058035374
322865,0.05008523538708687
323505,7.09771120455116e-05
324145,0.10282997786998749
324462,0.01976367086172104
325102,0.02692701481282711
325742,0.002473997650668025
326382,0.014571438543498516
327022,0.029784435406327248
327662,0.002917349338531494
328302,0.006358393933624029
328942,0.011587893590331078
329582,0.12752920389175415
330222,0.15272775292396545
330862,0.021113548427820206
331502,0.05487378314137459
332142,0.0007401700131595135
332782,0.04526270925998688
333422,0.0013982625678181648
334062,0.006570810917764902
334702,0.04116760566830635
335342,0.015526553615927696
335982,0.012017872184515
336622,0.007938721217215061
337262,0.033545732498168945
337902,0.0004829619138035923
338542,0.0017366067040711641
339182,0.12311087548732758
339822,0.04952080547809601
340462,0.1158447191119194
341102,0.04247727990150452
341742,0.1549687534570694
342382,0.05935659632086754
343022,0.022691689431667328
343662,0.174250528216362
344302,0.01512331236153841
344942,0.10265158116817474
345582,0.00031422849860973656
346222,0.011073538102209568
346862,0.023368030786514282
347502,0.06063112989068031
348142,0.0039136712439358234
348782,0.0006924234330654144
349422,0.06805850565433502
350062,0.015999410301446915
350702,0.06798648834228516
351342,0.02431996539235115
351982,0.01033242791891098
352622,0.02788131684064865
353262,0.0848446786403656
353902,0.013023853302001953
354542,0.03083512745797634
355182,0.00506574334576726
355822,0.042314186692237854
356462,0.10889805108308792
357102,0.014715327881276608
357742,0.02005385421216488
358382,0.03382541611790657
359022,0.14980313181877136
359662,0.0455060750246048
360302,0.09151489287614822
360942,0.005956090521067381
361582,0.07108234614133835
362222,0.054837148636579514
362862,0.012920882552862167
363502,0.0025884080678224564
364142,0.05596963316202164
364782,0.02386540174484253
365422,0.09680289775133133
366062,0.007386692799627781
366702,0.026231413707137108
367342,0.02219652198255062
367982,0.07047443836927414
368622,0.025283602997660637
369262,0.016889577731490135
369902,0.007089119870215654
370542,0.0006293922779150307
371182,0.014671001583337784
371822,0.011113105341792107
372462,0.013200920075178146
373102,0.047345295548439026
373742,0.0005767904804088175
374382,0.0024203069042414427
375022,0.017686262726783752
375662,0.021963883191347122
376302,0.004768924787640572
376942,4.966983033227734e-05
377582,1.6446967947558733e-06
378222,0.12200592458248138
378539,0.04732513055205345
379179,0.07330642640590668
379819,0.007572670467197895
380459,0.003947397228330374
381099,0.015761831775307655
381739,0.005141634959727526
382379,0.033048227429389954
383019,0.0026207705959677696
383659,0.013669951818883419
384299,0.01907585747539997
384939,0.005621613003313541
385579,0.029675686731934547
386219,0.0017555842641741037
386859,0.06381992995738983
387499,0.0014185610925778747
388139,0.0012769035529345274
388779,0.0010416613658890128
389419,0.002119968179613352
390059,0.019612181931734085
390699,0.07332231104373932
391339,0.008806603960692883
391979,0.003881066106259823
392619,0.0005767293041571975
393259,0.001606414676643908
393899,0.05589160695672035
394539,0.004923166707158089
395179,0.0013271800708025694
395819,0.026233773678541183
396459,0.0026138382963836193
397099,0.012593749910593033
397739,0.019322309643030167
398379,0.00574831897392869
399019,0.09235138446092606
399659,0.012134113349020481
400299,0.0036235954612493515
400939,0.009204638190567493
401579,0.08184612542390823
402219,0.004689670633524656
402859,0.007210680283606052
403499,0.024434832856059074
404139,0.028375230729579926
404779,0.004631387069821358
405419,0.01625334471464157
406059,0.01904929429292679
406699,0.08627554774284363
407339,0.0031480335164815187
407979,0.00048663586494512856
408619,0.020633220672607422
409259,0.0007807574002072215
409899,0.04298671707510948
410539,0.16689682006835938
411179,0.006078437902033329
411819,0.007803558371961117
412459,0.0017942605772987008
413099,0.06683550029993057
413739,0.04584718868136406
414379,0.03256671130657196
415019,0.0199156254529953
415659,0.04066779464483261
416299,0.037858933210372925
416939,0.007077295333147049
417579,0.012379960156977177
418219,0.0032570711337029934
418859,0.13436605036258698
419499,0.03410971537232399
420139,0.004604022949934006
420779,0.012086928822100163
421419,0.0068703689612448215
422059,0.01970006711781025
422699,0.031153809279203415
423339,0.04069758579134941
423979,0.02228308655321598
424619,0.0007157403160817921
425259,0.0005112506914883852
425899,0.04949263855814934
426539,0.0012551831314340234
427179,0.035356029868125916
427819,0.0056936596520245075
428459,0.057502180337905884
429099,0.0008337809122167528
429739,0.009888873435556889
430379,0.011032098904252052
431019,0.019462179392576218
431659,0.00042503789882175624
432299,0.0533713661134243
432616,0.010888488031923771
433256,0.06391444802284241
433896,0.0020960913971066475
434536,0.0039056544192135334
435176,0.00884107407182455
435816,0.00435285409912467
436456,0.002408368280157447
437096,0.01267941389232874
437736,0.02764204330742359
438376,0.0977524071931839
439016,0.0018859582487493753
439656,0.0020444216206669807
440296,0.00018766199355013669
440936,0.011439463123679161
441576,0.007687274366617203
442216,0.004327062983065844
442856,0.053531959652900696
443496,0.061208147555589676
444136,0.04442167654633522
444776,0.17046208679676056
445416,0.025322452187538147
446056,0.0485946461558342
446696,0.0001571030297782272
447336,0.11354842782020569
447976,0.029952533543109894
448616,0.027242179960012436
449256,0.0005733079160563648
449896,0.0016784535255283117
450536,0.0007312184316106141
451176,0.17196018993854523
451816,0.0034805755130946636
452456,0.017895260825753212
453096,0.015625199303030968
453736,0.00022679580433759838
454376,0.0010189661988988519
455016,0.008705453015863895
455656,0.024309931322932243
456296,0.001056494191288948
456936,0.004368587862700224
457576,0.0018049974460154772
458216,0.059168003499507904
458856,0.03869364783167839
459496,0.013096778653562069
460136,0.0023632063530385494
460776,0.15781277418136597
461416,0.0007905074744485319
462056,0.0025193882174789906
462696,0.11290010809898376
463336,0.015788869932293892
463976,0.08033554255962372
464616,0.16001613438129425
465256,0.012854977510869503
465896,0.049551691859960556
466536,0.0003474236582405865
467176,0.0617726668715477
467816,0.004700697958469391
468456,0.1310022473335266
469096,0.0033067832700908184
469736,0.008972720243036747
470376,0.053171366453170776
471016,0.005042738281190395
471656,0.0003803344734478742
472296,0.0038055144250392914
472936,0.00439401576295495
473576,0.0013960330979898572
474216,0.030271949246525764
474856,0.01794821210205555
475496,0.01604434661567211
476136,0.12650896608829498
476776,0.11437762528657913
477416,0.0036189693491905928
478056,0.20075677335262299
478696,0.027655189856886864
479336,0.0014622005401179194
479976,0.0006687018903903663
480616,0.026247352361679077
481256,0.021336069330573082
481896,0.0007586444262415171
482536,0.017092520371079445
483176,0.00043850013753399253
483816,0.006966341752558947
484456,0.005706642754375935
485096,0.00037284885183908045
485736,3.606129757827148e-05
486376,0.15856945514678955
486693,0.004673594608902931
487333,0.0141935208812356
487973,0.0032333589624613523
488613,0.0007829414680600166
489253,0.018864868208765984
489893,0.0033711791038513184
490533,0.007422353141009808
491173,0.00381302647292614
491813,0.04177040606737137
492453,0.1318368762731552
493093,0.009318001568317413
493733,0.0056327227503061295
494373,0.0017061770195141435
495013,0.021334262564778328
495653,0.0032753252889961004
496293,0.05013761296868324
496933,0.02140345238149166
497573,0.049440898001194
498213,0.10808482021093369
498853,0.02293476089835167
499493,0.0012556526344269514
500133,0.0032254618126899004
500773,0.07066202908754349
501413,0.03416568785905838
502053,0.03793196752667427
502693,0.026355400681495667
503333,0.0036301002837717533
503973,0.009775309823453426
504613,0.009337675757706165
505253,0.001257129479199648
505893,0.0053858100436627865
506533,9.206949471263215e-05
507173,0.006483590696007013
507813,0.00047225243179127574
508453,0.02121243253350258
509093,0.0012121578911319375
509733,0.000455106288427487
510373,0.0005151164368726313
511013,0.006527482066303492
511653,0.0029614060185849667
512293,0.028494909405708313
512933,0.003821679623797536
513573,0.020804259926080704
514213,0.019518503919243813
514853,0.025362009182572365
515493,0.009666787460446358
516133,0.043750785291194916
516773,0.002551464596763253
517413,0.11568105220794678
518053,0.03527560457587242
518693,0.06906390190124512
519333,0.05834141746163368
519973,0.037517793476581573
520613,0.06648724526166916
521253,0.04396796599030495
521893,0.018824301660060883
522533,0.008394457399845123
523173,0.002504252130165696
523813,0.048464540392160416
524453,0.009127994999289513
525093,0.0015748463338240981
525733,0.014099370688199997
526373,0.023175913840532303
527013,0.010159360244870186
527653,0.009656667709350586
528293,0.036720797419548035
528933,0.020501872524619102
529573,0.06997419148683548
530213,0.009638377465307713
530853,0.030413975939154625
531493,0.03386346995830536
532133,0.014767080545425415
532773,0.01772240176796913
533413,0.0022633117623627186
534053,0.010094873607158661
534693,0.01121129747480154
535333,0.0011988123878836632
535973,0.03195776790380478
536613,0.0009676750050857663
537253,0.002102457918226719
537893,0.0018475815886631608
538533,0.0009464290924370289
539173,0.0006939986487850547
539813,0.00020887715800199658
540453,0.2525709569454193
540770,0.01921088621020317
541410,0.0074167256243526936
542050,0.0004032151773571968
542690,0.03440432623028755
543330,0.00842020008713007
543970,0.0007498605409637094
544610,0.021187137812376022
545250,0.027752650901675224
545890,0.11390268057584763
546530,0.058927424252033234
547170,0.00041944158147089183
547810,0.019383098930120468
548450,0.0006103772902861238
549090,0.04903489351272583
549730,0.0011833414901047945
550370,0.012972969561815262
551010,0.0006412765360437334
551650,0.004935060627758503
552290,0.008544128388166428
552930,0.0017918453086167574
553570,0.0250348299741745
554210,0.0006426329491659999
554850,2.349042370042298e-05
555490,0.09809556603431702
556130,0.028650106862187386
556770,0.0048826634883880615
557410,0.0023455466143786907
558050,0.09022051841020584
558690,0.0010828585363924503
559330,0.023108666762709618
559970,0.01741519756615162
560610,0.0014746920205652714
561250,0.068039171397686
561890,0.0001432518765795976
562530,0.11205268651247025
563170,0.07074078917503357
563810,0.01944626122713089
564450,0.004373868927359581
565090,0.0009655358735471964
565730,0.009820597246289253
566370,0.022896558046340942
567010,0.0018085554474964738
567650,0.02622147649526596
568290,0.0027373023331165314
568930,0.24071013927459717
569570,0.04134858399629593
570210,0.013575239107012749
570850,0.12299153953790665
571490,0.0038936964701861143
572130,0.05359737202525139
572770,0.0691692978143692
573410,0.0010415317956358194
574050,0.012739251367747784
574690,0.003039585193619132
575330,0.05751412361860275
575970,0.018727855756878853
576610,0.035003893077373505
577250,0.0001721234730212018
577890,0.010127128101885319
578530,0.19618213176727295
579170,0.020221849903464317
579810,0.00025632145116105676
580450,0.03069472126662731
581090,0.0003767438174691051
581730,0.009616028517484665
582370,0.00026258337311446667
583010,0.004098773933947086
583650,0.0009339243406429887
584290,0.005223754793405533
584930,0.0735449343919754
585570,5.4099367844173685e-05
586210,0.008231795392930508
586850,0.0004267351177986711
587490,0.007727039512246847
588130,0.0009118363377638161
588770,0.0036704670637845993
589410,0.15363046526908875
590050,0.00032214183011092246
590690,0.041357994079589844
591330,0.0006868328200653195
591970,0.0031467757653445005
592610,0.0001703292946331203
593250,0.00032557305530644953
593890,1.41364689625334e-05
594530,0.03031347133219242
594847,0.03026953898370266
595487,0.001673413091339171
596127,0.003466941649094224
596767,0.000695341092068702
597407,0.007823554798960686
598047,0.00021199685579631478
598687,0.0009044800535775721
599327,0.05666496977210045
599967,0.19198735058307648
600607,0.00914909690618515
601247,0.0001283962046727538
601887,0.034193407744169235
602527,0.005199316889047623
603167,0.010858695954084396
603807,0.010889086872339249
604447,0.022999515756964684
605087,0.028398895636200905
605727,0.004221499897539616
606367,0.08074842393398285
607007,0.031245412304997444
607647,0.0014641346642747521
608287,0.0037119195330888033
608927,0.00011718581663444638
609567,0.009915651753544807
610207,0.07530227303504944
610847,0.027749763801693916
611487,0.001984276808798313
612127,0.011808183044195175
612767,0.0003002033627126366
613407,0.05760546028614044
614047,0.05258172005414963
614687,0.00179564137943089
615327,0.00818804930895567
615967,0.008061403408646584
616607,0.006079047452658415
617247,0.0003687108983285725
617887,0.12680423259735107
618527,0.000586356152780354
619167,0.031065909191966057
619807,0.006435552146285772
620447,0.011776135303080082
621087,0.00015144111239351332
621727,0.052791595458984375
622367,0.04865548759698868
623007,0.015745680779218674
623647,0.019944313913583755
624287,0.00293741375207901
624927,0.08860409259796143
625567,0.000421530770836398
626207,0.005115000996738672
626847,0.18414585292339325
627487,0.01856926828622818
628127,0.0004444928781595081
628767,0.017269784584641457
629407,0.021734219044446945
630047,0.004960392136126757
630687,0.010788015089929104
631327,0.015470845624804497
631967,0.03063611499965191
632607,0.0027723158709704876
633247,0.010527156293392181
633887,1.8361402908340096e-05
634527,0.009848440997302532
635167,0.005595825612545013
635807,0.0035025624092668295
636447,0.0005117252003401518
637087,0.02346622385084629
637727,0.0003671131853479892
638367,0.11032867431640625
639007,0.003592178924009204
639647,0.00014181819278746843
640287,0.3607317805290222
640927,0.0016208910383284092
641567,0.0005261814221739769
642207,0.0009578649187460542
642847,0.022139687091112137
643487,0.0030976450070738792
644127,0.024381287395954132
644767,0.004176337271928787
645407,0.006270012818276882
646047,0.001581764779984951
646687,0.0017670249799266458
647327,0.0016682485584169626
647967,1.2679478459176607e-05
648607,0.07148321717977524
648924,0.020742926746606827
649564,0.006932285148650408
650204,0.004880100023001432
650844,0.0035324865020811558
651484,0.01538802869617939
652124,0.005567476153373718
652764,0.013589165173470974
653404,0.0010594577761366963
654044,0.018677933141589165
654684,0.04242176562547684
655324,0.0008701646002009511
655964,0.007879371754825115
656604,0.0001099790824810043
657244,0.0015348679153248668
657884,0.00023540611437056214
658524,0.0001438056060578674
659164,0.02204001508653164
659804,0.00022918550530448556
660444,0.010148853063583374
661084,0.06485412269830704
661724,0.0021360130049288273
662364,0.09965088218450546
663004,0.013209959492087364
663644,0.0006317602819763124
664284,0.01207053940743208
664924,0.01997109316289425
665564,0.003920275717973709
666204,0.004896705038845539
666844,0.00971303042024374
667484,0.005940292030572891
668124,0.006514198612421751
668764,0.005376324988901615
669404,0.0010966380359604955
670044,7.906251994427294e-06
670684,0.0005299178301356733
671324,0.0072682639583945274
671964,0.15541070699691772
672604,0.0035085780546069145
673244,0.00016284680168610066
673884,0.004108303692191839
674524,0.007808828726410866
675164,0.0014667882351204753
675804,0.0005055476794950664
676444,0.0005553607479669154
677084,0.0766245573759079
677724,0.020689334720373154
678364,0.0047942865639925
679004,0.008906412869691849
679644,0.0043512387201189995
680284,0.012125730514526367
680924,0.036822590976953506
681564,0.008105378597974777
682204,0.017673689872026443
682844,0.0010899115586653352
683484,0.2083911895751953
684124,0.16050802171230316
684764,0.0034445240162312984
685404,0.012129650451242924
686044,0.0020389831624925137
686684,0.015146099030971527
687324,0.014777896925807
687964,0.011976391077041626
688604,0.0004664311127271503
689244,0.01897454261779785
689884,0.012370956130325794
690524,0.0008305205847136676
691164,0.00019696771050803363
691804,0.003324697492644191
692444,0.06801196932792664
693084,0.08441641926765442
693724,0.001149820745922625
694364,0.01987895928323269
695004,0.00017884360568132252
695644,0.00016975143807940185
696284,0.02064378187060356
696924,0.0005925477016717196
697564,0.006686501204967499
698204,0.004324764478951693
698844,0.0009614931768737733
699484,5.217201396590099e-05
700124,0.08799546957015991
700764,0.003281820099800825
701404,5.919750765315257e-05
702044,3.3992123462667223e-06
702684,0.163063183426857
703001,0.0012164526851847768
703641,0.004290821496397257
704281,0.0014090921031311154
704921,0.0006768710445612669
705561,0.023972630500793457
706201,0.0007919285562820733
706841,0.02914726547896862
707481,0.012361175380647182
708121,0.06441554427146912
708761,0.07303573936223984
709401,0.0001719859428703785
710041,0.0017903231782838702
710681,0.004525039345026016
711321,0.006581611465662718
711961,0.005350209306925535
712601,0.0010562266688793898
713241,0.006476155947893858
713881,0.024383552372455597
714521,0.014461302198469639
715161,0.06636150926351547
715801,0.00564995501190424
716441,0.0694756805896759
717081,1.1914855349459685e-05
717721,0.003112365258857608
718361,0.01855289936065674
719001,0.02116432599723339
719641,0.011050826869904995
720281,0.015544110909104347
720921,0.0021049431525170803
721561,0.11905113607645035
722201,0.015821950510144234
722841,0.01814708672463894
723481,0.007125655189156532
724121,7.414475931000197e-06
724761,0.03158808872103691
725401,0.0017499028472229838
726041,0.024343697354197502
726681,0.000343320396495983
727321,0.001701220404356718
